Category;Title;Link
Notícia;Ausência de VAR beneficia Cruzeiro em clássico mineiro;https://www.terra.com.br/esportes/futebol/ausencia-de-var-beneficia-cruzeiro-em-classico-mineiro,a91b4d6656ddb1e37653b171ec91a1fb8wggpo6j.html
Notícia;Enquanto o Grêmio sobe, o Internacional desce ladeira abaixo;https://www.terra.com.br/esportes/futebol/enquanto-o-gremio-sobe-o-internacional-desce-ladeira-abaixo,22153da422f09585385f7f2ec5f46f74ieh49ju3.html
Notícia;Suspeitos de terem assaltado banco em Criciúma são presos;https://www.terra.com.br/noticias/brasil/cidades/suspeitos-de-terem-assaltado-banco-em-criciuma-sao-presos,e7b20c6130901cab131dd984039473a950franc8.html
Notícia;"Diretor do Barça diz que teria sido ""desejável"" vender Messi";https://www.terra.com.br/esportes/futebol/internacional/equipes/barcelona/diretor-do-barca-diz-que-teria-sido-desejavel-vender-messi,9dff4e16552ad4e97e3cf0e7a6af98a0a12hsxnl.html
Notícia;Aprenda mensagens e boas energias dos símbolos de Natal;https://www.terra.com.br/vida-e-estilo/horoscopo/feng-shui/aprenda-mensagens-e-boas-energias-dos-simbolos-de-natal,9d2a30c32124ea50d0d367e3a81b9c6em7jh952s.html
Notícia;Humorista Rodela morre aos 66 anos, vítima do coronavírus;https://www.terra.com.br/diversao/tv/humorista-rodela-morre-aos-66-anos-vitima-do-coronavirus,5ee23c1b48b94a71f8815907f368dd3cd0oustls.html
Notícia;Thiago Galhardo lamenta derrota e pede resposta imediata;https://www.terra.com.br/esportes/internacional/thiago-galhardo-lamenta-derrota-e-pede-resposta-imediata,df4a1a93dbf257c1548e8e702a339e72g8m0m9vm.html
Notícia;Homem é condenado por assassinar mulher e filha no Ceará;https://istoe.com.br/ce-homem-e-condenado-a-82-anos-de-prisao-por-assassinar-mulher-e-filha/
Notícia;Demorei uns 40 anos para gostar de mim, diz Paola Carosella;https://www.terra.com.br/diversao/gente/demorei-uns-40-anos-para-gostar-de-mim-diz-paola-carosella,aa62df086d3a75755b82c25f97e191c7ug86psmt.html
Notícia;Em bom jogo, Cruzeiro vence clássico contra o América-MG;https://www.terra.com.br/esportes/lance/em-bom-jogo-cruzeiro-vence-classico-contra-o-america-mg,554ca0e496248f906e7c444e7da44c02ldwv4ngk.html
Notícia;Com pandemia, Flip começa hoje em edição digital e gratuita;https://www.terra.com.br/diversao/com-pandemia-flip-comeca-hoje-em-edicao-digital-e-gratuita,e08b9cd0e586e747fc1d846e1f345410r4j0v4u2.html
Notícia;Parecer livra chapa Bolsonaro-Mourão de cassação no TSE;https://www.terra.com.br/noticias/brasil/politica/parecer-livra-chapa-bolsonaro-mourao-de-cassacao-no-tse,79a25cab46fc024d3512fe7699ce0441tr6ssklh.html
Notícia;Polícia faz apreensão em SP e vê relação com caso de SC;https://www.terra.com.br/noticias/brasil/cidades/policia-faz-apreensao-em-sp-e-ve-relacao-com-caso-de-sc,dd45b55690366b5609608036de4dff1852hp44iy.html
Notícia;Inter perde para o Boca e se complica na Libertadores;https://www.terra.com.br/esportes/futebol/libertadores/inter-perde-para-o-boca-e-se-complica-na-libertadores,efc4fe0af5075876673000b9af46e238wrtwuvni.html
Notícia;Mega-Sena acumula e pagará R$ 11 milhões no próximo sorteio;https://www.terra.com.br/noticias/loterias/mega-sena/mega-sena-acumula-e-pagara-r-11-milhoes-no-proximo-sorteio,d472696669115b6b806c4aa54a7ebe063xbbsx8o.html
Notícia;Um dia após crítica, Bruno Covas telefona para Bolsonaro;https://www.terra.com.br/noticias/brasil/politica/um-dia-apos-critica-bruno-covas-telefona-para-bolsonaro,45524e76c1040e7c68a2058872e62dab0k2l1yvh.html
Notícia;Palmeiras atropela Delfin e vai às quartas da Libertadores;https://www.terra.com.br/esportes/futebol/libertadores/palmeiras-atropela-delfin-e-vai-as-quartas-da-libertadores,3beec289f9d5613bad834530b52c9e8f1vk2xt3t.html
Notícia;Fátima Bernardes revela câncer de útero e afastamento da TV;https://www.terra.com.br/diversao/gente/fatima-bernardes-revela-cancer-de-utero-e-afastamento-da-tv,ffdd3ffad83f63977eb50135595beb256e3frnvk.html
Notícia;Brasil tem 698 mortes e quase 50 mil casos de covid em 24h;https://www.terra.com.br/noticias/coronavirus/brasil-registra-698-mortes-e-49863-casos-de-covid-19-em-24h,9ef7e5777e39dcf7dbb4e4e38e4d08e5nu8p6vss.html
Notícia;Em meio a crise, Bolsonaro celebra apreensão de droga no Rio;https://www.terra.com.br/noticias/brasil/politica/em-meio-a-crise-bolsonaro-celebra-apreensao-de-droga-no-rio,50dd993ba306f96d74476ec9792898ac28tda35q.html
Notícia;Nicette Bruno pegou coronavírus após visita de um parente;https://spinoff.com.br/entrete/nicette-bruno-tem-leve-piora-apos-internacao-por-conta-da-covid/
Notícia;Globo não transmitirá estreia de Pietro Fittipaldi na F1;https://www.f1mania.net/f1/globo-nao-transmitira-estreia-de-pietro-fittipaldi-na-f1/
Notícia;Conheça os cinco fundos imobiliários mais rentáveis de 2020;https://forbes.com.br/forbes-money/2020/12/conheca-os-cinco-fundos-imobiliarios-mais-rentaveis-de-2020/
Notícia;Ex-BBB Ivy e noivo decidem cancelar casamento no México;https://istoe.com.br/apos-ter-traicao-exposta-ex-bbb-ivy-moraes-e-noivo-cancelam-casamento-no-mexico/
Notícia;Comandante do Exército é diagnosticado com covid-19;https://www.terra.com.br/noticias/brasil/politica/comandante-do-exercito-e-diagnosticado-com-covid-19,0c454959f72aa514f10e86a037620a97zclg9r0d.html
Notícia;"""Recebi dinheiro de dois candidatos e não votei em nenhum""";https://www.terra.com.br/noticias/brasil/recebi-dinheiro-de-dois-candidatos-e-nao-votei-em-nenhum-como-a-compra-de-votos-no-brasil-ainda-resiste-em-2020,e0352a811552d70c5ccf3f479679ec8f5yltfr2e.html
Notícia;Xô, covid-19! Conheça as máscaras mais extravagantes;https://www.terra.com.br/vida-e-estilo/saude/saude-bucal/atualidades/xo-covid-19-conheca-as-mascaras-mais-extravagantes,abf6a37211f0bbf04fe6643544bbf2cdv9sj5s12.html
Notícia;Homens são presos por furto de cédulas deixadas por bandidos;https://www.terra.com.br/noticias/brasil/cidades/homens-sao-presos-por-furto-de-cedulas-deixadas-por-bandidos,3f166fef0cee64383312c9297b8b3b41sx1q90ka.html
Notícia;Assalto a bancos em Criciúma deixa reféns e cidade sitiada;https://www.terra.com.br/noticias/brasil/cidades/assalto-a-bancos-em-criciuma-deixa-refens-e-cidade-sitiada,c9b59ed417f879e59f7f5a323cbfa876vzoh14we.html
Notícia;Poupança tem menor entrada líquida do ano em novembro, de R$1,48 bi;https://www.terra.com.br/noticias/poupanca-tem-menor-entrada-liquida-do-ano-em-novembro-de-r148-bi,9e59a4b8c32bde46121bab40c7c722cds7o3nwuy.html
Notícia;Ainda sem mudanças no formato, Fifa confirma Mundial de Clubes para 2021;https://istoe.com.br/ainda-sem-mudancas-no-formato-fifa-confirma-mundial-de-clubes-para-2021/
Notícia;Rolling Stone lista 50 melhores álbuns de 2020: Taylor Swift lidera;https://portalpopline.com.br/rolling-stone-lista-50-melhores-albuns-2020/
Notícia;BBB 21: Mariana Rios nega que irá para o reality show;https://portalpopline.com.br/bbb-21-mariana-rios-nega-que-ira-para-o-reality-show/
Notícia;"ATP Finals se despede de Londres e pode cumprir papel de ""embaixador""";https://www.terra.com.br/noticias/dino/atp-finals-se-despede-de-londres-e-pode-cumprir-papel-de-embaixador,bf3d8336bdf7795cd34102e7d432dad3coobhuyy.html
Notícia;Estádio San Paolo do Napoli é rebatizado em homenagem a Maradona;https://www.terra.com.br/esportes/estadio-san-paolo-do-napoli-e-rebatizado-em-homenagem-a-maradona,b2d4de5f6a12f07494dc51bdcd5f3c66gptcpugc.html
Notícia;Ford anuncia novo motor V8 chamado de Megazilla;https://revistacarro.com.br/ford-anuncia-novo-motor-v8-chamado-de-megazilla/
Notícia;Parto prematuro e Covid-19: entenda o caso da filha de Romana e Alok;https://www.terra.com.br/noticias/coronavirus/parto-prematuro-e-covid-19-entenda-o-caso-da-filha-de-romana-e-alok,9f8335f3879b14a08aa2159d05732e33lrl3nx4r.html
Notícia;Concurso TJM MG: projeto para unificação de carreiras é aprovado;https://folhadirigida.com.br/noticias/concurso/tjm-mg/concurso-tjm-mg-projeto-para-unificacao-de-carreiras-e-aprovado
Notícia;MDB vai à Justiça contra transferência de transformador de RR para AP;https://www.istoedinheiro.com.br/mdb-vai-a-justica-contra-transferencia-de-transformador-de-rr-para-ap/
Notícia;Por causa da pandemia, rio é tomado por fenômeno RARO e fica completamente coberto por FLORES!;https://www.awebic.com/por-causa-da-pandemia-rio-e-tomado-por-fenomeno-raro-e-fica-completamente-coberto-por-flores/
Notícia;Vídeo: Policial ameaça colega com arma durante discussão no centro de SP;https://istoe.com.br/video-policial-ameaca-colega-com-arma-durante-discussao-no-centro-de-sp/
Notícia;Danilo Gentili se revolta com silêncio após as acusações contra Marcius Melhem;https://rd1.com.br/danilo-gentili-se-revolta-com-silencio-apos-as-acusacoes-contra-marcius-melhem/
Notícia;Sentar demais faz mal, mas temos a solução para esse problema;https://gooutside.com.br/sentar-demais-faz-mal-veja-o-que-voce-pode-fazer/
Notícia;Filha de Belo é denunciada por integrar organização criminosa;https://rd1.com.br/filha-de-belo-e-denunciada-por-integrar-organizacao-criminosa/
Notícia;Ex-BBB Flay aparece sensual em clipe com Lucas Lucco;https://istoe.com.br/ex-bbb-flay-aparece-sensual-em-clipe-com-lucas-lucco/
Notícia;Fifa mantém formato atual do Mundial para edição de 2021;https://www.terra.com.br/esportes/futebol/internacional/fifa-mantem-formato-atual-do-mundial-para-edicao-de-2021,67c7ff50fd7b64f0d0675b7f9adb74c6vjvvtj2h.html
Notícia;Fernando Marchiori elogia trabalho da Portuguesa e acredita no retorno do clube à elite;https://www.terra.com.br/esportes/portuguesa/fernando-marchiori-elogia-trabalho-da-portuguesa-e-acredita-no-retorno-do-clube-a-elite,d33c1b11b52fea6188601e9b30a0beb72sxmqien.html
Notícia;"Petrobras oferece vagas para Jovem Aprendiz no Norte e Nordeste; inscreva-se";https://jornalonorte.com.br/petrobras-oferece-vagas-para-jovem-aprendiz-no-norte-e-nordeste-inscreva-se/
Notícia;"Arctic Monkeys lança single e clipe ao vivo de ""Arabella""";https://www.terra.com.br/diversao/musica/arctic-monkeys-lanca-single-e-clipe-ao-vivo-de-arabella,9c461e3c770d3be879a8fc8de786ad43q5q28gba.html
Notícia;Força, Fátima! Relembre alguns momentos marcantes da apresentadora no mundo do esporte;https://www.terra.com.br/esportes/lance/forca-fatima-relembre-alguns-momentos-marcantes-da-apresentadora-no-mundo-do-esporte,380cff7229c2738f71837ea375e0c7fd9t7vmdhj.html
Notícia;Regis Danese lança single Natal Em Família;https://www.ofuxico.com.br/noticias-sobre-famosos/regis-danese-lanca-single-natal-em-familia/2020/12/04-391188.html
Notícia;Ônibus cai de viaduto na BR-381, em Minas Gerais;https://istoe.com.br/onibus-cai-de-viaduto-na-br-381-em-minas-gerais/
Notícia;Mulher que contratou pistoleiro para matar marido é condenada a 24 anos de prisão;https://istoe.com.br/mulher-que-contratou-pistoleiro-para-matar-marido-e-condenada-a-24-anos-de-prisao/
Notícia;Natália Toscano, esposa de Zé Neto, mostra sua nova coleção;https://www.ofuxico.com.br/fotos-de-famosos/natalia-toscano-esposa-de-ze-neto-mostra-sua-nova-colecao-de-moda/2020/12/04-13132.html
Notícia;Governo italiano afrouxa regras anti-Covid de mais 8 regiões;https://www.terra.com.br/noticias/mundo/governo-italiano-afrouxa-regras-anti-covid-de-mais-8-regioes,b3489fdd2b66d307fa193d0d5b023560pgtrakub.html
Notícia;A Casa do Porco fica em quarto lugar em lista dos melhores restaurantes da América Latina;https://forbes.com.br/colunas/2020/12/forbes-taste-a-casa-do-porco-fica-em-quarto-lugar-em-lista-dos-melhores-restaurantes-da-america-latina/
Notícia;BlackRocks Startups anuncia selecionadas para programa de aceleração;https://forbes.com.br/forbes-insider/2020/12/blackrocks-startups-anuncia-startups-selecionadas-para-programa-de-aceleracao/
Notícia;"Rhuan deve ser titular do Botafogo contra o Flamengo; veja provável time";https://www.terra.com.br/esportes/lance/rhuan-deve-ser-titular-do-botafogo-contra-o-flamengo-veja-provavel-time,ff83f6c9412a9d17002f9f852034b7ddjwvtlcpn.html
Notícia;O verdadeiro motivo para Aprender a Investir seu Dinheiro;https://www.terra.com.br/economia/o-verdadeiro-motivo-para-aprender-a-investir-seu-dinheiro,edd8e9b7db2ccff5b28405337120b11c4dv9zkeu.html
Notícia;Windows 10 testa buscar e abrir arquivos usando Cortana;https://www.terra.com.br/noticias/tecnologia/windows-10-testa-buscar-e-abrir-arquivos-usando-cortana,e96d46941268c7a9a2aa26cb2c3b56ef4a5s3x20.html
Notícia;Conheça mais sobre Amanda Coronha, um dos destaques do 'The Voice';https://istoe.com.br/conheca-mais-sobre-amanda-coronha-um-dos-destaques-do-the-voice/
Notícia;Estrela da série Bia grava versão nacional de Reflection para trilha de Mulan;https://www.terra.com.br/diversao/musica/estrela-da-serie-bia-grava-versao-nacional-de-reflection-para-trilha-de-mulan,b5614e4223c1e5c1232941bf1d2654d48sz9dgxm.html
Notícia;Após recorde, Itália tem mais 814 mortes por Covid em 24h;https://www.terra.com.br/noticias/mundo/apos-recorde-italia-tem-mais-814-mortes-por-covid-em-24h,20d45035896bd4d9a900b5ca6fd9a22da89kcuq8.html
Notícia;Apesar da eliminação, Gil valoriza atuação do Vasco: 'Estou orgulhoso do time que temos';https://www.terra.com.br/esportes/lance/apesar-da-eliminacao-gil-valoriza-atuacao-do-vasco-estou-orgulhoso-do-time-que-temos,19b52cb01384e5dd3ecba197a94ab633kk3kzhp4.html
Notícia;Maraisa mostra barriga trincada e revela que perdeu 5kg;https://www.ofuxico.com.br/noticias-sobre-famosos/maraisa-mostra-barriga-trincada-e-revela-que-perdeu-5kg/2020/12/04-391194.html
Notícia;"New Order lança o novo clipe ""Be A Rebel""";https://www.terra.com.br/diversao/musica/new-order-lanca-o-novo-clipe-be-a-rebel,87a724fe1de21d8fdac250113a19dccda6wt1ldp.html
Notícia;Lu, do Magalu, é contratada para estrelar campanha da adidas;https://adnews.com.br/lu-do-magalu-e-contratada-para-estrelar-campanha-da-adidas/
Notícia;Fã pede para Miley Cyrus escolher nome de sua filha - e a cantora responde!;https://portalpopline.com.br/fa-miley-cyrus-nome-filha/
Notícia;BTS responde sobre namoro em entrevista;https://portalpopline.com.br/bts-responde-namoro-entrevista/
Notícia;Na Rolling Stone, Miley Cyrus diz que pela primeira vez prestam mais atenção nas suas músicas;https://portalpopline.com.br/miley-cyrus-diz-que-pela-primeira-vez-prestam-mais-atencao-nas-suas-musicas/
Notícia;Mergulhadora vestida de Papai Noel leva clima festivo a aquário de Tóquio;https://www.terra.com.br/diversao/mergulhadora-vestida-de-papai-noel-leva-clima-festivo-a-aquario-de-toquio,44fbe03c4a4019b09c53bcecd6e1c03fthf5c8wv.html
Notícia;"BP Bunge fixa 60% da venda de açúcar de 2021, 40% de 2022; vê capacidade plena em 2 anos";https://www.terra.com.br/noticias/bp-bunge-fixa-60-da-venda-de-acucar-de-2021-40-de-2022-ve-capacidade-plena-em-2-anos,283381aa99647ea3185e118ed733f60a42fz9eyy.html
Notícia;"ATLÉTICO-MG: Nathan admite rendimento abaixo do esperado após seu retorno: ""venho me dedicando para voltar a boa forma""";https://www.terra.com.br/parceiros/dazn/atletico-mg-nathan-admite-rendimento-abaixo-do-esperado-apos-seu-retorno-venho-me-dedicando-para-voltar-a-boa-forma,22bf27daa8a4963e168e8d22c3910a25vn2u84g5.html
Notícia;Novo acordo de transferência de dados entre UE e EUA não sairá logo, diz regulador;https://www.terra.com.br/noticias/tecnologia/novo-acordo-de-transferencia-de-dados-entre-ue-e-eua-nao-saira-logo-diz-regulador,3fa1daffb7f3f099b35a11b0bc871d0211ilt7jj.html
Notícia;Vacinas da COVID-19 viram alvos constantes de hackers;https://www.terra.com.br/noticias/tecnologia/vacinas-da-covid-19-viram-alvos-constantes-de-hackers,5ffe719ecf19278b59c3ac277091e9d72zxg8kuk.html
Notícia;Índices europeus sobem com ganhos do petróleo e esperanças de estímulo;https://www.terra.com.br/economia/indices-europeus-sobem-com-ganhos-do-petroleo-e-esperancas-de-estimulo,26b2d29ac1c5d1f37ffc85595ffa96b5norod5d8.html
Notícia;Carla Diaz abre o jogo sobre nódulo na tireoide e revela que era câncer;https://rd1.com.br/carla-diaz-abre-o-jogo-sobre-nodulo-na-tireoide-e-revela-que-era-cancer/
Notícia;"Macron: é uma ""grande mentira"" dizer que as liberdades estão se desgastando na França";https://istoe.com.br/macron-e-uma-grande-mentira-dizer-que-as-liberdades-estao-se-desgastando-na-franca/
Notícia;"Bolsonaro: ""Maus brasileiros querem roubar nossa liberdade""";https://www.terra.com.br/noticias/brasil/politica/bolsonaro-maus-brasileiros-querem-roubar-nossa-liberdade,033d69960327c81410e36e1597a54931peu820ns.html
Notícia;Citi é eleito Melhor Banco Digital do Mundo em 2020 pela Global Finance Magazine;https://www.terra.com.br/noticias/dino/citi-e-eleito-melhor-banco-digital-do-mundo-em-2020-pela-global-finance-magazine,da6bbc7aa6012c66b31fc49ff921e019agzzdk41.html
Notícia;Conheça os Fornecedores de Produtos finalistas do Prêmio Tele.Síntese de Inovação 2020;https://www.telesintese.com.br/conheca-os-fornecedores-de-produtos-finalistas-do-premio-tele-sintese-de-inovacao-2020/
Notícia;Neoenergia vence leilão de distribuidora do DF com lance de R$ 2,5 bilhões;https://www.terra.com.br/economia/neoenergia-vence-leilao-de-distribuidora-do-df-com-lance-de-r-25-bilhoes,53cba621e82749a4fb5319bd33b695cb2fpzbp31.html
Notícia;"Grosjean detalha momentos em meio às chamas no Bahrein: ""Senti que ia morrer""";https://www.terra.com.br/esportes/automobilismo/formula1/grosjean-detalha-momentos-em-meio-as-chamas-no-bahrein-senti-que-ia-morrer,14f283b4847abe54f6797ce9231b9a8do0ececpd.html
Notícia;Black Eyed Peas lança clipe com Shakira falando de Anitta;https://www.terra.com.br/diversao/musica/black-eyed-peas-lanca-clipe-com-shakira-falando-de-anitta,4bffa7ab4d4fec0a100cdb361f9e9692ykn32kpp.html
Notícia;Concurso BRB realiza convocação de mais 42 classificados;https://folhadirigida.com.br/noticias/concurso/banco-de-brasilia/concurso-brb-realiza-a-convocacao-de-mais-42-classificados
Notícia;Cress RO altera cronograma e prorrogada período de inscrições;https://folhadirigida.com.br/noticias/concurso/cress-ro/cress-ro-altera-cronograma-e-prorrogada-periodo-de-inscricoes
Notícia;Mulher escapa por pouco de ser atropelada por caminhão de lixo desgovernado;https://istoe.com.br/mulher-escapa-por-pouco-de-ser-atropelada-por-caminhao-de-lixo-desgovernado/
Notícia;The Weeknd lança remix com Rosalía e surpreende fãs;https://istoe.com.br/the-weeknd-lanca-remix-com-rosalia-e-surpreende-fas/
Notícia;Lei em SP obriga farmácias a explicar uso de CPF para descontos;https://www.terra.com.br/noticias/tecnologia/lei-em-sp-obriga-farmacias-a-explicar-uso-de-cpf-para-descontos,003a2bb201880e706e1dde55c2cba2c3vdytwahw.html
Notícia;Que tal ouvir um livro? Veja 10 dicas de audiobooks;https://www.terra.com.br/diversao/que-tal-ouvir-um-livro-veja-10-dicas-de-audiobooks,c27838b86e50545194a3eaf957f092b9jipls3mq.html
Notícia;"Remake de ""Pantanal"" já tem data para ser gravado";https://famosidades.com.br/tv/remake-de-pantanal-ja-tem-data-para-ser-gravado/
Notícia;"Salário mínimo do Brasil tem valor MENOR que a média mundial; o QUE isso representa?";https://fdr.com.br/2020/12/04/salario-minimo-do-brasil-tem-valor-menor-que-a-media-mundial-o-que-isso-representa/
Notícia;Patrícia Abravanel sobre sexo: 'Não tem que ter vergonha';https://www.ofuxico.com.br/noticias-sobre-famosos/patricia-abravanel-sobre-sexo-nao-tem-que-ter-vergonha/2020/12/04-391191.html
Notícia;Wolff nega que Russell e Bottas estejam disputando um lugar para 2022;https://www.f1mania.net/f1/wolff-nega-que-russell-e-bottas-estejam-disputando-um-lugar-para-2022/
Notícia;"Canção ""Carcará"" ganha releitura na voz de Thayana Barbosa";https://www.terra.com.br/noticias/dino/cancao-carcara-ganha-releitura-na-voz-de-thayana-barbosa,985f7a2790de188e9d05503890049d77mjyaexzm.html
Notícia;STF suspende discussão sobre plano de vacinação;https://www.terra.com.br/noticias/coronavirus/stf-suspende-discussao-sobre-plano-de-vacinacao,4ef414d0101678f78cf024ab5517af0aof6a1ec3.html
Notícia;Fabio Assunção anuncia que será pai pela terceira vez;https://rd1.com.br/fabio-assuncao-anuncia-que-sera-pai-pela-terceira-vez/
Notícia;Palmirinha continua internada em hospital e sem previsão de alta;https://rd1.com.br/palmirinha-continua-internada-em-hospital-e-sem-previsao-de-alta/
Notícia;Estudo diz que Terra está mais perto de buraco negro do que se acreditava;https://istoe.com.br/estudo-diz-que-terra-esta-mais-perto-de-buraco-negro-do-que-se-acreditava/
Notícia;Atriz de Pantera Negra gera polêmica ao compartilhar vídeo sobre vacina;https://epipoca.com.br/atriz-de-pantera-negra-gera-polemica-ao-compartilhar-video-sobre-vacina/
Notícia;William Bonner e Renata Vasconcellos são intimados sobre caso de Flávio Bolsonaro;https://rd1.com.br/william-bonner-e-renata-vasconcellos-sao-intimados-sobre-caso-de-flavio-bolsonaro/
Notícia;Rafael Ilha é denunciado por prefeita de Sorocaba após polêmica;https://rd1.com.br/rafael-ilha-e-denunciado-por-prefeita-de-sorocaba-apos-polemica/
Notícia;A Fazenda 2020: Marcos Mion lembra paredão épico do BBB e elogia Pedro Bial;https://rd1.com.br/fazenda-2020-marcos-mion-lembra-paredao-epico-do-bbb-e-elogia-pedro-bial/
Notícia;Supremo interrompe julgamento sobre plano de vacinação do governo federal;https://istoe.com.br/supremo-interrompe-julgamento-sobre-plano-de-vacinacao-do-governo-federal/
Notícia;Zidane admite não ser intocável no cargo, mas diz ser 'forte' para ajustar o Real Madrid;https://www.terra.com.br/esportes/futebol/zidane-admite-nao-ser-intocavel-no-cargo-mas-diz-ser-forte-para-ajustar-o-real-madrid,ce0b29201ad6da25a71eef1f50753aa785cmti6m.html
Notícia;Correção: Operação Urutau 2 faz buscas contra traficantes de animais em 5 estados;https://www.dinheirorural.com.br/correcao-operacao-urutau-2-faz-buscas-contra-traficantes-de-animais-em-5-estados/
Notícia;Protocolo Avançado de Emagrecimento Rápido e Hipertrofia chega a Pelotas;https://www.terra.com.br/noticias/dino/protocolo-avancado-de-emagrecimento-rapido-e-hipertrofia-chega-a-pelotas,7b1bbd93d45756a03a9458568fbfd38e4cyyx9km.html
Notícia;Botafogo lança operadora de telefonia móvel com cobertura 4G;https://www.terra.com.br/esportes/lance/botafogo-lanca-operadora-de-telefonia-movel-com-cobertura-4g,0085953fe972edc8f06d280098d01d33g3dxqruo.html
Notícia;Vendas no comércio paulistano sugerem possível recuperação da economia;https://www.istoedinheiro.com.br/vendas-no-comercio-paulistano-sugerem-possivel-recuperacao-da-economia/
Notícia;Diretor da Juve é investigado em inquérito sobre prova de Suárez;https://www.terra.com.br/esportes/diretor-da-juve-e-investigado-em-inquerito-sobre-prova-de-suarez,15fc1205081ea89b3eab28e2fee4c62ara8sg20k.html
Notícia;Ludmilla vai ganhar reality show da Globoplay;https://www.terra.com.br/diversao/gente/ludmilla-vai-ganhar-reality-show-da-globoplay,192636884f96a623bad78d4a13ee92d2poznz106.html
Notícia;Não há justificativa para Brasil adiar controle de poluição;https://www.terra.com.br/parceiros/guia-do-carro/nao-ha-justificativa-para-brasil-adiar-controle-de-poluicao,be5765fa5da997eb40365e9be6e25eaaiakf4jfm.html
Notícia;Aos 57 anos, Claudia Ohana esbanja boa forma em clique de biquíni na praia;https://istoe.com.br/aos-57-anos-claudia-ohana-esbanja-boa-forma-em-clique-de-biquini-na-praia/
Notícia;++ Após recorde, Itália tem mais 814 mortes por Covid em 24h ++;https://istoe.com.br/apos-recorde-italia-tem-mais-814-mortes-por-covid-em-24h/
Notícia;Nicette Bruno tem 'discreta melhora', mas segue intubada;https://www.terra.com.br/diversao/gente/nicette-bruno-tem-discreta-melhora-mas-segue-intubada,99f0a6e0f2be8da4345a6ad7584d8c2arzubm2ws.html
Notícia;Resort de pedra subterrâneo será construído no deserto na Arábia Saudita;https://gooutside.com.br/resort-de-pedra-subterraneo-sera-construido-no-deserto-na-arabia-saudita/
Notícia;Esposa de Luciano Camargo celebra fim de isolamento;https://www.ofuxico.com.br/noticias-sobre-famosos/esposa-de-luciano-camargo-celebra-fim-de-isolamento/2020/12/04-391190.html
Notícia;"Horner: ""Albon não vai retornar para a AlphaTauri""";https://www.f1mania.net/f1/horner-albon-nao-vai-retornar-para-a-alphatauri/
Notícia;China ativa reator experimental de fusão nuclear;https://istoe.com.br/china-ativa-reator-experimental-de-fusao-nuclear/
Notícia;"Presidente da Vale: ""Acordo sobre Brumadinho está próximo""";https://www.terra.com.br/economia/presidente-da-vale-acordo-sobre-brumadinho-esta-proximo,5e7c8f5418fd396cc01864277ae7241cvm6uhrdq.html
Notícia;SUVs: Jeep dá descontos de R$ 7 mil e Renegade fica em 1º;https://www.terra.com.br/parceiros/guia-do-carro/suvs-jeep-da-descontos-de-r-7-mil-e-renegade-fica-em-1,89b61a231a52ab586b493bd3ccead0063fciu44l.html
Notícia;Receitas salgadas com aveia para saborear em família;https://www.terra.com.br/vida-e-estilo/culinaria/guia-da-cozinha/receitas-salgadas-com-aveia-para-saborear-em-familia,e4a3c84baf6a5b6162cf0ce111f155d67qh72tag.html
Notícia;Após teste negativo, Maguito aguarda transferência de UTI;https://www.terra.com.br/noticias/coronavirus/apos-teste-negativo-maguito-aguarda-transferencia-de-uti,dcfdaafd97a544164a4900ee2d58288flart2mp2.html
Notícia;Receitas que rendem bastante e economizam tempo na cozinha;https://www.terra.com.br/vida-e-estilo/culinaria/guia-da-cozinha/receitas-que-rendem-bastante-para-economizar-tempo-na-cozinha,8b0770a0b04163a2c8164e0e1ae97efe3tfn39kz.html
